,movidID,title,price,publisher,category,actor,audience_rating,brand,director,feature,genre,release_date
0,310263662,The Passion of the Christ,10.14,Zondervan,DVD,,,Provident Distribution Group,,,Performing Arts,8/31/04
1,767002652,Upstairs Downstairs - The Premiere Season [VHS],9.99,A&E Home Video,Video,Pauline Collins,NR (Not Rated),,Bill Bain,,,1/15/98
2,076780192X,Close Encounters of the Third Kind (Widescreen Edition) [VHS],8.49,Sony Pictures Home E,Video,Richard Dreyfuss,PG (Parental Guidance Suggested),,Steven Spielberg,,,8/29/00
3,767802470,Das Boot - The Director's Cut,9.99,Sony Pictures Home Entertainment,DVD,Herbert Gronemeyer,R (Restricted),Columbia/Tristar Studios,Wolfgang Petersen,Factory sealed DVD,Drama,12/9/97
4,767802519,Das Boot - The Director's Cut,9.99,Sony Pictures Home Entertainment,DVD,Herbert Gronemeyer,R (Restricted),Columbia/Tristar Studios,Wolfgang Petersen,Factory sealed DVD,Drama,12/9/97
5,767802624,Men in Black (Collector's Series),1.98,Sony Pictures Home Entertainment,DVD,Linda Fiorentino,PG-13 (Parents Strongly Cautioned),Sony,Barry Sonnenfeld,,,1/1/02
6,767802659,Men in Black (Collector's Series),1.98,Sony Pictures Home Entertainment,DVD,Linda Fiorentino,PG-13 (Parents Strongly Cautioned),Sony,Barry Sonnenfeld,,,1/1/02
7,767805267,Fifth Element [VHS],4.75,Sony Pictures,Video,Bruce Willis,PG-13 (Parents Strongly Cautioned),Columbia Pictures,Luc Besson,,,4/28/98
8,767811100,Fifth Element [VHS],4.75,Sony Pictures,Video,Bruce Willis,PG-13 (Parents Strongly Cautioned),Columbia Pictures,Luc Besson,,,4/28/98
9,767824571,Monty Python and the Holy Grail,14.1,Sony Pictures,DVD,Graham Chapman,PG (Parental Guidance Suggested),,Terry Gilliam,,,9/7/99
10,767830520,Monty Python and the Holy Grail,14.1,Sony Pictures,DVD,Graham Chapman,PG (Parental Guidance Suggested),,Terry Gilliam,,,9/7/99
11,767834739,Resident Evil: Apocalypse (Special Edition),7.99,Sony Pictures Home Entertainment,DVD,Milla Jovovich,R (Restricted),Sony,Alaxander Witt,Factory sealed DVD,,12/28/04
12,767849493,Dogma [VHS],12.2,Sony Pictures,Video,Ben Affleck,R (Restricted),,Kevin Smith,Dogma [VHS],,10/24/00
13,780020685,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
14,780022300,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
15,780618556,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
16,780619412,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
17,780622545,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
18,780623134,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
19,780625129,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
20,078062565X,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
21,780628799,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
22,780631153,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
23,782002064,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
24,783211856,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
25,783216084,Seven Samurai (Criterion Collection Spine #2),54.94,,DVD,,Unrated (Not Rated),,,,Drama,
26,783219695,Apollo 13 (Widescreen 2-Disc Anniversary Edition),2.55,Universal Studios Home Entertainment,DVD,Tom Hanks,PG (Parental Guidance Suggested),Apollo,Ron Howard,,Science Fiction,3/29/05
27,783221088,Vertigo (Widescreen Edition) [VHS],6.99,Universal Studios,Video,James Stewart,PG (Parental Guidance Suggested),,,,,3/25/97
28,783221487,Vertigo (Widescreen Edition) [VHS],6.99,Universal Studios,Video,James Stewart,PG (Parental Guidance Suggested),,,,,3/25/97
29,783222734,Jurassic Park (Widescreen Edition) [VHS],21.95,Universal Studios,Video,Sam Neill,PG-13 (Parents Strongly Cautioned),,Steven Spielberg,,,9/9/97
30,783222955,To Kill a Mockingbird (Widescreen) [VHS],1.73,Universal Studios,Video,Gregory Peck,NR (Not Rated),Universal International Home Video,Robert Mulligan,American Racism,,2/24/98
31,783225199,To Kill a Mockingbird (Widescreen) [VHS],1.73,Universal Studios,Video,Gregory Peck,NR (Not Rated),Universal International Home Video,Robert Mulligan,American Racism,,2/24/98
32,783225792,Casino,14.55,Universal Studios Home Entertainment,DVD,Robert De Niro,R (Restricted),,Martin Scorsese,,,2/24/98
33,783225849,Casino,14.55,Universal Studios Home Entertainment,DVD,Robert De Niro,R (Restricted),,Martin Scorsese,,,2/24/98
34,783225970,Scarface (Collector's Edition),27.49,Universal Studios Home Entertainment,DVD,Al Pacino,R (Restricted),,Brian De Palma,,,3/31/98
35,078322687X,Scarface (Collector's Edition),27.49,Universal Studios Home Entertainment,DVD,Al Pacino,R (Restricted),,Brian De Palma,,,3/31/98
36,783227434,Scarface (Collector's Edition),27.49,Universal Studios Home Entertainment,DVD,Al Pacino,R (Restricted),,Brian De Palma,,,3/31/98
37,783227507,Scarface (Collector's Edition),27.49,Universal Studios Home Entertainment,DVD,Al Pacino,R (Restricted),,Brian De Palma,,,3/31/98
38,783228015,Scarface (Collector's Edition),27.49,Universal Studios Home Entertainment,DVD,Al Pacino,R (Restricted),,Brian De Palma,,,3/31/98
39,783235666,The Birds (The Alfred Hitchcock Collection) [VHS],4.89,Universal Studios,Video,Rod Taylor,PG-13 (Parents Strongly Cautioned),,Alfred Hitchcock,"370 trick shots, 32 separate shots in the final scene",,8/3/99
40,783239408,Belleza Americana  (American Beauty) [VHS],,Paramount Home Video,Video,Kevin Spacey,R (Restricted),,Sam Mendes,,,5/9/00
41,783241038,Belleza Americana  (American Beauty) [VHS],,Paramount Home Video,Video,Kevin Spacey,R (Restricted),,Sam Mendes,,,5/9/00
42,783241542,American Pie - Rated Edition (Special Edition) [VHS],1.4,Universal Pictures,Video,Jason Biggs,R (Restricted),,Chris Weitz,,,5/16/00
43,783243499,American Psycho [VHS],3.47,Universal Studios Ho,Video,Christian Bale,Unrated (Not Rated),,Mary Harron,,,1/16/01
44,784010188,Terminator 2: Judgment Day,11.49,Live / Artisan,DVD,Arnold Schwarzenegger,R (Restricted),,James Cameron,,,10/22/97
45,784010218,Terminator 2: Judgment Day,11.49,Live / Artisan,DVD,Arnold Schwarzenegger,R (Restricted),,James Cameron,,,10/22/97
46,784010315,Terminator 2: Judgment Day,11.49,Live / Artisan,DVD,Arnold Schwarzenegger,R (Restricted),,James Cameron,,,10/22/97
47,784011796,Pi [VHS],4.95,Live / Artisan,Video,Sean Gullette,R (Restricted),,Darren Aronofsky,,,3/15/00
48,784011923,Pi [VHS],4.95,Live / Artisan,Video,Sean Gullette,R (Restricted),,Darren Aronofsky,,,3/15/00
49,788802194,Pi [VHS],4.95,Live / Artisan,Video,Sean Gullette,R (Restricted),,Darren Aronofsky,,,3/15/00
50,078881172X,Pi [VHS],4.95,Live / Artisan,Video,Sean Gullette,R (Restricted),,Darren Aronofsky,,,3/15/00
51,788812408,The Little Mermaid (Fully Restored Special Edition) [VHS],2.93,Walt Disney Home Video,Video,Jodi Benson,G (General Audience),Disney,John Musker,Fully Restored Special Edition,Kids & Family,3/31/98
52,788812807,The Little Mermaid (Fully Restored Special Edition) [VHS],2.93,Walt Disney Home Video,Video,Jodi Benson,G (General Audience),Disney,John Musker,Fully Restored Special Edition,Kids & Family,3/31/98
53,788814664,The Little Mermaid (Fully Restored Special Edition) [VHS],2.93,Walt Disney Home Video,Video,Jodi Benson,G (General Audience),Disney,John Musker,Fully Restored Special Edition,Kids & Family,3/31/98
54,788821075,Pretty Woman [VHS],3.99,Walt Disney Video,Video,Richard Gere,R (Restricted),,Garry Marshall,Mulitiple Julia Roberts movies all in great condition,,2/1/00
55,788828126,Pretty Woman [VHS],3.99,Walt Disney Video,Video,Richard Gere,R (Restricted),,Garry Marshall,Mulitiple Julia Roberts movies all in great condition,,2/1/00
56,078886047X,Pretty Woman [VHS],3.99,Walt Disney Video,Video,Richard Gere,R (Restricted),,Garry Marshall,Mulitiple Julia Roberts movies all in great condition,,2/1/00
57,788860704,Pretty Woman [VHS],3.99,Walt Disney Video,Video,Richard Gere,R (Restricted),,Garry Marshall,Mulitiple Julia Roberts movies all in great condition,,2/1/00
58,788882988,Pretty Woman [VHS],3.99,Walt Disney Video,Video,Richard Gere,R (Restricted),,Garry Marshall,Mulitiple Julia Roberts movies all in great condition,,2/1/00
59,790701022,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
60,790701251,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
61,790705141,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
62,079070546X,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
63,790729385,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
64,790729628,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
65,790729636,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
66,790729644,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
67,790729652,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
68,790729687,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
69,790729725,A Clockwork Orange,7.44,Warner Studios,DVD,,,,,,Music Videos & Concerts,
70,790729733,JFK - Special Edition Director's Cut,10.94,Warner Home Video,DVD,Kevin Costner,R (Restricted),Warner Manufacturing,Oliver Stone,,,4/8/97
71,790729989,JFK - Special Edition Director's Cut,10.94,Warner Home Video,DVD,Kevin Costner,R (Restricted),Warner Manufacturing,Oliver Stone,,,4/8/97
72,790730960,JFK - Special Edition Director's Cut,10.94,Warner Home Video,DVD,Kevin Costner,R (Restricted),Warner Manufacturing,Oliver Stone,,,4/8/97
73,790731479,JFK - Special Edition Director's Cut,10.94,Warner Home Video,DVD,Kevin Costner,R (Restricted),Warner Manufacturing,Oliver Stone,,,4/8/97
74,790731487,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
75,790732181,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
76,790732475,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
77,790733226,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
78,790733897,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
79,790734060,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
80,790734680,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
81,790734850,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
82,790736039,Blazing Saddles,14.85,Warner Home Video,DVD,Cleavon Little,R (Restricted),,Mel Brooks,,,6/25/97
83,790736918,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
84,790738074,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
85,790741105,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
86,790743132,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
87,790743213,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
88,790743507,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
89,790743949,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
90,079074404X,The Searchers [VHS],3.99,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Home Video,John Ford,,,9/22/98
91,790745399,The Matrix,5.46,Warner Home Video,Video,Keanu Reeves,R (Restricted),,Andy Wachowski,,,9/21/99
92,079074841X,The Matrix,5.46,Warner Home Video,Video,Keanu Reeves,R (Restricted),,Andy Wachowski,,,9/21/99
93,792101324,The Matrix,5.46,Warner Home Video,Video,Keanu Reeves,R (Restricted),,Andy Wachowski,,,9/21/99
94,792101448,The Matrix,5.46,Warner Home Video,Video,Keanu Reeves,R (Restricted),,Andy Wachowski,,,9/21/99
95,792102320,In Harm's Way [VHS],3.25,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Manufacturing,Otto Preminger,,,10/22/96
96,079213690X,In Harm's Way [VHS],3.25,Warner Home Video,Video,John Wayne,NR (Not Rated),Warner Manufacturing,Otto Preminger,,,10/22/96
97,792140923,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
98,792148061,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
99,792151712,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
100,792154649,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
101,792158288,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
102,792164903,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
103,792165020,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
104,792833171,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
105,792833201,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
106,792837614,Forrest Gump [VHS],8.81,Paramount,Video,Tom Hanks,PG-13 (Parents Strongly Cautioned),,Robert Zemeckis,,,9/10/96
107,792837797,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
108,792838408,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
109,792838955,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
110,792839129,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
111,792839676,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
112,792839692,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
113,792840909,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
114,792842081,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
115,792842111,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
116,792842499,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
117,792844890,Red Dawn [VHS],5.53,MGM (Video & DVD),Video,Patrick Swayze,PG-13 (Parents Strongly Cautioned),,John Milius,,,1/13/98
118,792845684,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
119,792845730,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
120,792846303,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
121,793906091,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
122,800102150,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
123,800132009,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
124,800137884,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
125,800141660,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
126,800141709,Escape From New York [VHS],21.99,Fox Home Entertainme,Video,Kurt Russell,R (Restricted),,John Carpenter,,,10/1/02
127,080017948X,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
128,1400322715,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
129,1404983082,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
130,1415718113,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
131,1415724784,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
132,1415724806,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
133,1417030321,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
134,1417054069,Groundhog Day,13.79,Sony Pictures Home Entertainment,DVD,Stephen Tobolowsky,PG (Parental Guidance Suggested),,Harold Ramis,,,1/1/02
135,1417065818,E.T. the Extra-Terrestrial,8.88,,DVD,,,,,,,
136,1419819100,E.T. the Extra-Terrestrial,8.88,,DVD,,,,,,,
137,1419827154,E.T. the Extra-Terrestrial,8.88,,DVD,,,,,,,
138,1419838830,E.T. the Extra-Terrestrial,8.88,,DVD,,,,,,,
139,1424819253,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
140,1558807381,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
141,1558908242,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
142,156219464X,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
143,1572522232,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
144,1608838137,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
145,6300151379,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
146,6300183513,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
147,6300213714,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
148,6300213803,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
149,6300213986,Stargate Sg-1: Season 1,39,,DVD,,,,,,,
150,6300214087,Friday the 13th 1 [VHS],16.95,Paramount,Video,Betsy Palmer,R (Restricted),,Sean S. Cunningham,,,12/7/92
151,6300214540,Friday the 13th 1 [VHS],16.95,Paramount,Video,Betsy Palmer,R (Restricted),,Sean S. Cunningham,,,12/7/92
152,6300214699,Friday the 13th 1 [VHS],16.95,Paramount,Video,Betsy Palmer,R (Restricted),,Sean S. Cunningham,,,12/7/92
153,6300214753,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
154,6300214826,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
155,6300215539,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
156,6300215695,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
157,6300215741,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
158,6300216500,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
159,6300216802,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
160,6300247171,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
161,6300248143,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
162,6300248178,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
163,6300268470,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
164,6300268993,Ferris Bueller's Day Off [VHS],8.97,Paramount,Video,Matthew Broderick,PG-13 (Parents Strongly Cautioned),,John Hughes,Condition: Used - Very Good,,6/25/96
165,6300271285,Little Shop of Horrors [VHS],7.17,Warner Home Video,Video,Rick Moranis,PG-13 (Parents Strongly Cautioned),Warner Home Video,Frank Oz,"VHS,",Musicals,4/1/92
166,630027179X,Little Shop of Horrors [VHS],7.17,Warner Home Video,Video,Rick Moranis,PG-13 (Parents Strongly Cautioned),Warner Home Video,Frank Oz,"VHS,",Musicals,4/1/92
167,6300274187,Mary Poppins [VHS],3.87,Walt Disney Home Video,Video,Julie Andrews,G (General Audience),,Robert Stevenson,Mary Poppins [VHS],,3/31/98
168,6300274268,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
169,6300989003,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
170,6301208773,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
171,6301442962,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
172,630150528X,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
173,6301562941,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
174,6301670140,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
175,6301773551,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
176,6301797957,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
177,6301966554,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
178,6301966988,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
179,6301972023,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
180,6301976061,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
181,6301996135,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
182,6302035058,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
183,6302038308,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
184,6302088607,Alice in Wonderland (Walt Disney Masterpiece Collection) [VHS],14.99,Walt Disney Home Video,Video,Kathryn Beaumont,G (General Audience),Disney,Clyde Geronimi,,Children,7/13/99
185,6302091632,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
186,6302135621,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
187,6302168465,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
188,6302182557,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
189,6302219205,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
190,6302227127,Home Alone [VHS],14.99,20th Century Fox,Video,Macaulay Culkin,PG (Parental Guidance Suggested),FOX Video,Chris Columbus,Condition: Used - Good,,12/7/92
